Conflict Id,Lon,Lat,ConflictEvent: Compensation
397,14.8556613922119,46.5177091941777,1
400,15.0543594360352,46.2909601360762,1
403,14.8603820800781,46.5120979478909,1
421,13.0836224555969,55.8692193004108,1
426,126.323547363281,36.5460527218317,1
428,128.765258789062,35.4875110238538,1
431,127.142028808594,37.2631240834092,1
432,126.826171875,35.0659731379842,1
434,-14.6257209777832,12.3128756968288,1
437,-71.0568,-42.379,1
445,-52.2344970703125,-1.743810311271,1
446,-67.4501037597656,-17.8153784457514,1
448,-54.7064208984375,-2.42382201879611,1
450,-63.9239501953125,-8.75140146072483,1
454,91.1077880859375,22.5683658479617,1
465,77.4234008789062,23.3195578179699,1
479,39.287109375,-4.21494314139043,1
491,-79.8870849609375,-2.18025976968114,1
493,75.8180236816406,26.9600217311998,1
494,-76.813316345215,0.24616165725316,1
497,72.915277,21.678357,1
498,-73.1428,-39.7293,1
514,-82.4897928390296,8.61007522053679,1
517,86.6519165039062,27.5253225465736,1
519,-44.8516845703125,-15.9454842884043,1
520,-40.3253173828125,-20.3111451218172,1
525,-56.3305664062499,-24.4671506647388,1
534,18.4652709960938,47.3890526122154,1
535,17.4961566925049,47.0853775746811,1
549,6.35,5.08333,1
574,6.39376209472653,4.71716390473187,1
576,7.051849365234376,4.960983172532971,1
580,5.75014166137703,5.51708716557307,1
592,3.255386352539063,6.5070391743778275,1
617,5.73868274688721,5.51629370424309,1
651,28.047409,-26.188099,1
662,-75.885727,7.991238,1
663,-75.627342,2.298273,1
669,-72.67215728759766,11.037160310040742,1
676,-75.56281350553037,2.450066698573933,1
677,-73.407665,7.102307,1
678,-75.78333333,5.781944444,1
680,-73.48411560058592,9.575021882542638,1
683,-75.598984,5.478958,1
686,-76.226625,4.038065,1
689,-72.007553,11.985592,1
691,-75.82388889,4.793888889,1
692,-78.67888889,1.791666667,1
700,-75.72333333,5.338888889,1
702,-76.71083333,2.930277778,1
705,-74.1275,4.558055556,1
709,-74.10055556,4.914722222,1
710,-74.97472222,5.593888889,1
715,85.0290179883432,23.48070800698,1
720,4.335544,51.170128,1
749,-65.7475,-19.61166667,1
750,-67.21388889,-21.09444444,1
756,-69.25888889,-20.04944444,1
757,-69.54722222,-26.23555556,1
765,-70.4925,-31.7186,1
775,-84.313863,10.841775,1
797,-77.05944444,-9.539722222,1
804,-70.71027778,-17.03972222,1
805,-78.3775,-7.250277778,1
806,-76.14027778,-11.5975,1
807,-77.58611111,-9.450555556,1
808,-70.62083333,-17.10361111,1
813,-71.31666667,-14.89805556,1
821,6.44211888313293,5.70091782999851,1
829,141.118011474609,-5.2290844292549,1
834,116.732507,25.209481,1
835,-74.9075317382812,7.46596434804648,1
836,-89.1925048828125,28.859107573773,1
840,18.896484375,-34.1981730962772,1
846,-47.1519470214844,-22.7546542801918,1
854,10.251381,36.858901,1
874,-78.8269042968749,1.27156308763168,1
876,-79.7401428222656,-0.880244912036784,1
893,-78.949056,43.082179,1
894,-82.011681,39.953438,1
897,-74.64897,44.979356,1
898,-109.05255,35.681143,1
906,78.135,8.764,1
909,82.5355625152588,18.8825743850346,1
910,76.4743280410767,10.1081763353002,1
911,87.637,24.573,1
912,84.9002838134766,21.9334633395872,1
913,74.7638511657715,34.6476135688634,1
914,80.9160232543945,16.9819351240306,1
920,94.1432189941406,26.4837874519914,1
924,82.6641583442688,18.0782237674517,1
925,86.0196018218994,20.9687331347878,1
927,87.971305847168,21.9468542911251,1
928,87.1336841583252,23.44186836475,1
929,77.2750854492188,28.5911539804247,1
930,83.2919883728027,17.7130421169286,1
933,91.178787946701,25.2948755721394,1
934,78.9388275146484,22.0563688428237,1
937,76.3251113891602,10.2589282549888,1
939,85.2763938903809,20.865228086245,1
940,84.0234375,22.0805497183251,1
941,81.8465512990952,21.4401018653651,1
942,94.2777371406555,27.5316589566223,1
943,94.1462230682373,24.8536138196565,1
944,86.6609287261963,23.6215635924902,1
945,83.5006427764893,21.715251042128,1
946,87.2243642807007,23.5942189060532,1
947,76.684,9.3264,1
948,73.8505938649178,15.7583187376854,1
950,71.9713443517685,23.3596486188594,1
951,85.2345702052116,23.8756496606343,1
956,86.3627743721008,22.644986979257,1
957,77.8042316436768,30.4142607613241,1
958,78.4303665161133,29.7736717436621,1
961,93.1801986694336,23.9591953383006,1
962,83.007116317749,24.2040713792558,1
964,81.939811706543,25.2962335874234,1
965,83.128137588501,21.9075338161459,1
967,83.9063,26.7708,1
968,88.083701133728,23.6004866173113,1
969,81.950800716877,25.2804238924627,1
970,80.1573657989502,13.981296276017,1
971,74.8015952110291,13.1602891649442,1
973,80.0055313110352,12.3455357243895,1
974,77.4948120117188,28.4513359478842,1
975,77.546181678772,28.5311469479392,1
976,85.0923728942871,23.8632335899869,1
977,92.7997675538063,23.7209428632371,1
978,92.768189907074,24.3390225040426,1
979,93.4263610839844,24.6841090116221,1
980,80.7785224914551,23.8990216073886,1
981,73.1865406036377,17.5744027124027,1
982,73.1923985481262,17.4839639701765,1
983,73.3290195465088,16.5265373754338,1
984,69.5530271530151,22.8210057964142,1
985,79.991626739502,14.138406735301,1
986,85.3220316767693,20.8164724204229,1
987,83.0262216925621,19.8993108721519,1
988,83.3676481246948,20.7871512625337,1
989,76.4348,12.1834,1
991,84.4704410433769,20.9597288913625,1
992,75.6164503097534,24.8745232193317,1
993,74.4398188591003,14.8648279533762,1
995,83.1877899169922,21.9096042490729,1
996,81.7874193191528,23.0658339401187,1
997,80.12114524841307,14.326700406932689,1
998,75.6302690505981,29.8731735245334,1
999,74.9147844314575,30.2383067190353,1
1000,76.5731620788574,30.5548699847375,1
1001,83.1999349594116,17.6077840660339,1
1002,74.6462631225586,30.2046357568749,1
1004,75.6717681884766,29.4446802859338,1
1005,73.3698105812073,16.626302506233,1
1006,79.7763204574585,22.1977761269127,1
1007,79.6090793609619,20.8723658930313,1
1008,82.6223373413086,23.9962897906284,1
1009,82.3737716674805,24.0122849456598,1
1024,26.9631958007812,38.7990488798515,1
1025,27.1673583984375,39.1172756858561,1
1031,27.0950317382812,41.2635101404453,1
1034,26.455078125,38.5755479645082,1
1038,28.6029052734375,36.9367208722872,1
1057,48.7973541735839,-18.5508803567953,1
1063,20.360724,44.023638,1
1064,77.7128005027771,8.16885338316951,1
1065,33.933163,-9.92861,1
1068,-57.8649902344,-32.3335589486,1
1087,-39.58,-16.37,1
1089,6.5465,0.1946,1
1102,-76.5767669677734,0.121536163740397,1
1105,-12.5340270996094,7.55310113797995,1
1111,-3.93368,5.350495,1
1112,105.429139137268,15.2062192702161,1
1114,72.429573,22.91318,1
1134,81.941007,25.145246,1
1135,-75.79944444,6.066111111,1
1142,-73.2819843292236,9.58128481114666,1
1144,-74.8887777328491,5.55969217733265,1
1147,-110.3283333,30.95611111,1
1149,-99.66277778,18.24166667,1
1150,-108.53791808243842,28.990243730489443,1
1151,-101.4283333,27.95416667,1
1153,-100.2962,19.613483,1
1154,-96.5746307373047,16.9078769723895,1
1155,-77.0095825195312,-0.442538629675067,1
1171,46.1233520507812,-22.3525354337535,1
1177,87.862338,22.423724,1
1179,87.363083,24.756964,1
1180,111.967997,-7.655533,1
1188,109.4801556,1.3746017,1
1198,99.8969394,-0.0586991,1
1208,18.668861,44.528052,1
1214,15.059051,-22.416107,1
1215,104.291087,16.410645,1
1221,106.863671,13.116334,1
1226,-71.662888,5.408211,1
1227,82.010694,21.253942,1
1228,72.747483,19.957144,1
1230,84.941605,19.341597,1
1253,-89.64083333333333,15.39861111111111,1
1272,-51.189711,-27.77652,1
1273,79.293281,20.004484,1
1275,84.24,18.519,1
1278,-74.21985626220703,11.062853330189306,1
1293,86.811958,23.785055,1
1302,11.565513610839844,42.85029590656093,1
1303,16.469275,43.530573,1
1306,85.876594,22.559647,1
1307,86.144802,22.758612,1
1308,86.264345,22.866843,1
1312,86.337676,22.673522,1
1315,83.870117,21.531015,1
1319,86.108581,23.693577,1
1320,86.301714,23.635325,1
1321,19.247648‎,44.450164,1
1334,-8.421174,40.287727,1
1335,46.8,-24.48,1
1336,-83.741827,12.244251,1
1339,91.8223,23.4263,1
1349,84.862261,22.211986,1
1351,-83.295,9.082,1
1352,84.354205,23.755579,1
1353,18.109983,42.648785,1
1359,78.196351,41.859159,1
1371,78.2617,17.5281,1
1374,87.286614,22.567445,1
1377,15.355796,45.374635,1
1383,-99.383909,20.74007,1
1394,-83.080215,42.311902,1
1397,72.94578552246094,18.880950144970242,1
1409,-90.87178,29.441959,1
1416,-117.44659423828125,34.00713506435885,1
1419,74.987,12.5055,1
1421,-73.953743,40.82779,1
1423,-90.14521,38.625538,1
1431,77.825691,21.021436,1
1432,73.471295,18.755151,1
1443,79.996025,13.375639,1
1449,82.412626,17.245799,1
1450,79.994598,13.541155,1
1456,78.132288,16.833925,1
1461,139.26,36.38,1
1464,37.44087,55.937607,1
1481,-107.783613,48.3813915,1
1483,-47.505,-4.946944,1
1486,82.990723,17.531798,1
1488,-55.382080078125,4.532618393971778,1
1505,138.9164,36.3288,1
1508,77.866455,12.658172,1
1514,-76.872973,3.603538,1
1520,72.134566,23.829325,1
1521,79.053283,21.082297,1
1523,93.912104,24.763441,1
1532,-82.475087,9.437929,1
1546,-84.17724609375,12.860004340637055,1
1551,-2.072736,37.102525,1
1559,-82.593927,9.354265,1
1561,82.891202,25.301365,1
1563,75.275287,27.771125,1
1564,80.798587,16.531027,1
1566,71.332545,25.894246,1
1569,77.529236,13.120865,1
1573,5.4392,43.4571,1
1579,31.3525,1.431944,1
1580,84.792994,19.314979,1
1584,82.98919916152954,17.52609930159289,1
1585,17.19463348388672,40.495525898498414,1
1587,77.139773,28.41518,1
1589,22.107407,44.078383,1
1594,93.875009,24.838314,1
1596,-122.936458,49.289629,1
1638,107.58482,16.463744,1
1659,-71.1309,42.495,1
1663,20.282128,44.444259,1
1670,-87.42602348327635,36.0639481368823,1
1678,-8.383632,38.088049,1
1681,114.059236,2.759475,1
1684,-9.13,38.71,1
1708,16.346645,43.649428,1
1712,104.91003,11.575435,1
1715,144.9835,-37.2936,1
1720,125.131149,1.782257,1
1721,91.73069,22.44752,1
1724,102.831111,29.225,1
1732,-9.13,38.71,1
1733,-9.7204971,10.514480111763291,1
1750,45.983474,35.1819,1
1760,57.515,66.025,1
1761,31.483161,2.198883,1
1769,74.844474,12.986901,1
1772,53.382203578948975,46.154255165419386,1
1775,104.952741,17.997685,1
1788,104.712029,12.004744,1
1793,120.133333,31.233333,1
1798,104.34874,11.752062,1
1799,117.383,32.916,1
1804,103.645174,11.230373,1
1806,103.613167,14.223915,1
1820,20.115598,30.954069,1
1822,12.328977584838867,46.26721053662556,1
1844,101.813186,19.254983,1
1865,102.8244,18.3683,1
1877,78.17876944444446,31.498966666666668,1
1882,-87.023297,12.568324,1
1886,122.279101,7.733677,1
1900,-98.9667,20.3833,1
1902,79.993761,7.088894.,1
1907,122.064339,16.198789,1
1935,121.980291,13.427696,1
1939,120.623181,16.2619,1
1940,33.79448,-16.1686,1
1977,121.297604,24.991363,1
1978,-83.299076,10.097171,1
1980,-87.194887,15.377848,1
1988,122.503552,11.141147,1
1994,121.594444,22.004722,1
1998,119.415,25.616,1
2000,-76.816562,-0.698665,1
2003,7.48,9.06,1
2009,76.871059,31.383383,1
2011,105.933724,20.957202,1
2013,74.1354,21.1787201,1
2019,108.852659,15.336613,1
2021,105.997449,20.650281,1
2022,78.241082,31.43048,1
2026,108.229718,16.019229,1
2030,105.79201,10.015333,1
2035,105.344665,10.782756,1
2050,112.43408203124999,31.296154530193526,1
2051,107.924287,12.530919,1
2064,108.32056045532227,11.622140633849732,1
2065,77.750337,31.132542,1
2109,-72.24849700927734,-14.119595808827626,1
2126,-70.362661,-15.361197,1
2133,-75.6859302520752,-3.054467997971324,1
2140,-75.63126,4.70448,1
2141,-75.533429,4.455729,1
2159,-76.959184,0.100407,1
2172,118.907884,27.030898,1
2186,113.4816,24.2783,1
2194,-43.48,-20.21,1
2200,77.48,10.23,1
2211,-36.6999253,-5.2343654,1
2215,-81.492529,39.251841,1
2221,166.926575,-22.34925,1
2222,-78.544609,-6.703334,1
2232,80.676793,7.89761,1
2238,-79.1218,-6.3577,1
2260,-71.268310546875,-12.37219737335794,1
2289,-71.7729949951172,-14.470419470044959,1
2292,-95.39694786071777,16.445428644905192,1
2297,-75.944667,-10.606989,1
2316,38.8813,-6.44802,1
2320,-0.364336,42.5185833,1
2322,-108.876179,27.473832,1
2339,-67.1264,10.1564,1
2346,-67.743686,10.179308,1
2355,-64.362972,9.10614,1
2365,-61.02865,8.646508,1
2366,-71.53176,10.764772,1
2373,-72.782526,9.885662,1
2375,87.383333,25.433333,1
2392,-66.2968,10.144,1
2408,85.2166,23.8543,1
2409,-69.979185,-18.493307,1
2418,-68.003333,-22.008889,1
2419,-63.446903228759766,-21.267619960623986,1
2420,-64.7103004,-21.5607824,1
2429,-67.4667,-17.5,1
2443,-121.274835,37.819353,1
2454,-59.13691520690918,-37.32863852005476,1
2462,-78.2436,-7.94814,1
2484,137.1849,36.6262,1
2485,141.0336,37.4211,1
2486,87.01618194580078,25.269846567908072,1
2487,136.6427,34.9707,1
2488,-74.8167,-4.71667,1
2489,139.1377,37.9631,1
2491,131.3528,32.7907,1
2493,-41.042765,-21.637304,1
2494,-62.5018,6.15,1
2495,130.1715,32.8761,1
2496,135.4421,34.7054,1
2503,130.429,33.0155,1
2504,133.5642,33.5373,1
2505,133.91,34.65,1
2536,130.8523,33.8567,1
2542,-6.83,34.02,1
2572,32.06,-28.3,1
2592,-78.63224029541016,-6.763147408820547,1
2594,86.60522460937499,25.88393659458397,1
2600,-101.6963,24.6366,1
2660,114.1274727,3.7,1
2674,116.011094,0.244867,1
2687,112.233635,0.186991,1
2688,-5.075736,32.530758,1
2693,6.762084960937499,53.30462107510271,1
2694,-76.989,-12.2137,1
2696,-6.9222518,33.9394683,1
2697,-1.6506958007812498,48.11476663187632,1
2732,-101.48756,24.63165,1
2735,124.502563,-12.763589,1
2739,-66.13732,18.443541,1
2766,0.52734375,42.94033923363181,1
2770,88.207526,69.345856,1
2788,117.616,44.6,1
2789,-69.50055,-8.890467,1
2792,-98.41,19.15,1
2799,-99.02,19.3,1
2814,175.571417,-39.009954,1
2831,-98.97,19.45,1
2852,-66.13557750000001,18.4354298,1
2860,35.4809686,33.8063927,1
2875,-61.3677,-11.1084,1
2883,-75.6573,20.5697,1
2898,-83.57505798339844,10.078051232146612,1
2902,-76.556889,3.077389,1
2908,114.0856,22.4412,1
2915,103.0044,24.9094,1
2918,87.579,23.887,1
2934,-59.456991,-10.164764,1
2936,81.7848807,22.4875692,1
2946,-16.827278137207035,15.281866844743774,1
2950,-47.99,-15.78,1
2956,-7.6307312,33.6021785,1
2964,-110.232,29.819,1
2967,-1.52,12.35,1
2969,87.36924,24.02468,1
2970,-14.61524963378906,10.647111771479441,1
2977,-103.881,23.475,1
2978,111.37409,-8.26058,1
2989,-3.3498,51.7512,1
3000,-76.382525,3.392258,1
3007,-9.3275,11.5538,1
3038,79.528,11.0682,1
3042,73.519,16.6591,1
3066,105.920854,12.958218,1
3076,105.415753,12.901576,1
3082,143.092555,-5.46467,1
3086,70.1736,24.4338,1
3090,72.1217,21.6308,1
3091,-70.7439708709717,-33.518356122147694,1
3098,166.931566,-0.544397,1
3100,141.32726,40.956328,1
3101,152.635165,-3.128619,1
3103,-68.31710815429689,-23.654587852202972,1
3105,-16.8861769104,14.9358534952,1
3111,-117.19,34.93,1
3119,120.6473,38.10306,1
3146,-75.525567,10.40973,1
3160,-75.34810066223146,10.656137409533478,1
3175,96.75642,26.2183,1
3186,116.12675,29.622271,1
3193,86.7177,24.3325,1
3194,118.198275,39.248087,1
3215,110.09904,-7.91301,1
3216,108.171977,-6.667151,1
3236,28.300781250000004,30.939924331023445,1
3237,95.036,22.119,1
3238,97.826,22.7,1
3239,98.324,16.584,1
3240,100.159,20.673,1
3241,98.43876,14.14219,1
3248,-98.590996,19.765431,1
3255,32.89942,24.09082,1
3276,-2.3442,7.0257,1
3279,81.3015,28.5,1
3286,-68.272143,-48.382971,1
3297,95.62637,21.69826,1
3315,-1.5144,13.1655,1
3316,35.007247924804695,29.649868677972304,1
3325,102.770325,-1.669089,1
3361,118.915,32.009,1
3362,12.39738464355469,3.1747962537377834,1
3396,-83.50958251953125,52.47274306920925,1
3400,97.087,22.245,1
3404,1.8129,50.1561,1
3409,-124.9501,53.57915,1
3424,-93.309,30.247,1
3457,-133.94009604351595,69.34294227284728,1
3461,-79.869952,24.641532,1
3463,98.951,12.496,1
3476,96.032809,21.961997,1
3478,-66.71447753906251,47.88688085106901,1
3480,35.47,33.89,1
3481,-122.1892547607422,42.00491745263065,1
3487,-61.1333,77.1667,1
3492,98.043,14.256,1
3508,98.601,23.423,1
3512,97.094,19.788,1
3519,-71.624162,-39.219844,1
3525,104.11807,10.70394,1
3526,-2.23594,8.278978,1
3537,116.272211,-8.763347,1
3559,99.4752,20.7295,1
3561,97.14,20.743,1
3563,95.29,25.32,1
3581,-91.2414,20.0352,1
3586,-73.0893,-9.3535,1
3593,121.56759917736055,22.01138658971891,1
3612,86.3434,21.7469,1
3613,124.951667,30.850278,1
3614,120.412109,22.499196,1
3615,-61.1608,45.3405,1
3641,104.9209122,11.3837997,1
3648,131.616,-30.166,1
3651,-75.414,39.813,1
3652,73.070278,18.994444,1
3656,89.561,27.4117,1
3658,9.969,2.856,1
3676,5.3536603,7.6254257,1
3685,116.2717599,-8.7618462,1
3691,3.0725439,7.006333,1
3696,107.283333,22.966667,1
3697,140.52577972412112,-2.582285744968951,1
3698,108.172262,24.699379,1
3706,123.2491574,11.4499993,1
3710,83.51669,17.972192,1
3716,-103.499,18.5982,1
3719,96.39,20.867,1
3723,83.4177477,27.5069924,1
3724,84.014893,28.18969,1
3727,96.593,19.756,1
3733,98.687,13.834,1
3735,116.402938,25.195591,1
3737,105.03111,37.634167,1
3744,89.2017,22.917,1
3758,89.28,22.9,1
3760,112.7865,26.9934,1
3767,104.6,30.19,1
3775,106.3115,23.2191,1
3788,113.0621595,26.510862,1
3793,99.87,20.53,1
3798,-72.91117,-9.17388,1
3806,-89.6701,20.4629,1
3810,-122.249926,38.109083,1
3820,126.68,45.72,1
3828,108.832746,38.611613,1
3837,118.68483,24.67309,1
3838,169.009,6.651,1
3841,109.62261199951172,38.78299298997704,1
3844,111.8,33.35,1
3863,-79.12,71.19,1
3866,91.651,25.173,1
3880,-16.5288,13.2563,1
3881,-62.666,45.659,1
3883,-114.3718,62.454,1
3885,0.13,45.98,1
3897,-135.298512,63.911558,1
3900,-99.452,19.37,1
3902,111.044386,29.658663,1
3905,112.368164,25.57713,1
3906,-90.684778,29.461772,1
3907,-122.37147331237794,37.72711056101098,1
3911,-95.023262,29.944309,1
3913,75.8069,12.3375,1
3914,-95.195744947996,49.6035132665548,1
3917,-70.98400443792345,42.439563329482674,1
3922,-120.8456,56.25233,1
3927,37.5893753,0.3373401,1
3928,2.132932841777802,41.49165271765571,1
3929,-72.651228903851,41.74829475075815,1
3939,-71.15269124507905,42.47889733840343,1
3946,-103.3098137,20.5307576,1
3954,88.5855109,27.2266567,1
3960,142.8538325,-6.0666711,1
3973,76.17081,12.05561,1
3974,86.611,20.3165,1
3975,82.548478,18.459192,1
3983,-46.424,-23.886,1
3986,120.227066,38.94285,1
3987,40.4791,-10.5202,1
3990,77.12686389684677,21.403904157785977,1
4012,76.50142371654512,26.011044823862278,1
4017,-50.3448486328125,-6.372623564070267,1
4021,74.65724945068361,36.30903883315581,1
4026,-72.06567764282228,-13.394295413364318,1
4027,132.437,-13.0351,1
4029,113.098154,23.590212,1
4031,93.62488478422166,26.682595503484503,1
4034,84.88063,19.31519,1
4038,118.169444,38.733106,1
4045,-51.77573,-3.129889,1
4049,106.997,-6.347,1
4055,79.50805664062501,20.107523268824004,1
4060,120.308646,30.619307,1
4061,-70.879444,48.337778,1
4110,-94.707778,56.347222,1
4113,73.9588,18.4566,1
4116,106.093297,33.748718,1
4135,-62.103056,56.334722,1
4141,-49.649489,-3.836303,1
4150,-63.6185,44.674583,1
4185,4.490318298339845,50.89610395554359,1
4195,0,0,1
4212,31.086845397949222,1.412286775948445,1
4213,-62.92968750000001,2.1088986592431382,1
4218,-77.40692138671876,34.75289647745207,1
4225,-59.473981,-1.915308,1
4226,-79.95671074837448,32.829095019390955,1
4227,-87.2317,30.4553,1
4229,-79.76623535156251,36.48976535146369,1
4230,19.81889,41.3275,1
4236,-119.76110458374025,38.81777618035695,1
4247,-1.2414550781250002,12.10109535427938,1
4260,106.6183,-5.8561,1
4267,9.143371582031252,6.646875098291585,1
4271,13.500556,52.362222,1
4272,19.385393143747933,51.842735341409806,1
4282,27.886,43.187,1
4311,-60.098,-0.7631,1
4327,99.563123,26.612252,1
4332,0,0,1
4353,117.7226,29.02105,1
4361,21.060865,49.057382,1
4380,-102.085,19.845,1
4381,114.72621917026119,4.03630729259694,1
4383,125.302687,-9.31465,1
4387,-116.913,32.541,1
4392,116.160564,36.59804,1
4395,113.4329824,35.3163462,1
4396,111.395855,36.894513,1
4711,-48.386918,-1.42296,1
4712,-43.260925,-22.748677,1
4716,112.578595,35.144967,1
4731,20.922,42.94,1
4738,8.0001351,6.2107815,1
4770,-99.688,17.867,1
4776,-66.3153836131096,-21.268434808680446,1
4790,19.6579,40.7363,1
4791,123.1235,-4.1347,1
4795,11.959,55.205,1
4810,6.634,45.934,1
4828,5.390510559082031,49.16150172309051,1
4829,-4.151,47.097,1
4837,-103.0476,25.565671,1
4844,33.283,47.894,1
4846,-87.151472,13.201168,1
4856,68.492,70.375,1
4859,80.594,73.508,1
4880,88.172,69.369,1
4881,106.4081,18.1119,1
4883,-96.541,28.683,1
4889,-83.154,42.282,1
4903,5.502,5.599,1
4905,-162.941,68.052,1
4940,49.1951,11.2939,1
4964,-90.080659,53.744635,1
4966,-90.37319,38.959829,1
4967,-76.4108,-11.005,1
4977,151.184696,-33.909869,1
4984,99.5561,11.3498,1
4987,-84.2733,36.0124,1
5000,100.456063,43.123195,1
5002,124.782,-9.3278,1
5017,18.594360351562504,51.416338106400424,1
5021,1.18808,41.1079,1
5028,99.378,12.841,1
5031,76.9926,8.3771,1
5037,95.65,28.63,1
5042,105.834504,21.338194,1
5052,-109.30855509159535,53.08247717874112,1
5053,95.6,27.26,1
5060,95.42175,27.61844,1
5070,30.9001,-24.274,1
5072,-55.447196,-11.279502,1
5075,26.7805,-26.9704,1
5085,27.791257,-26.213429,1
5092,2.141,41.497,1
5095,-72.239,18.3424,1
5098,95.38,27.59,1
5105,-44.482955932617195,-11.762839707275273,1
5107,2.8248596191406254,44.037997487245995,1
5111,-107.651455,27.727244,1
5115,30.3576,-29.6197,1
5130,109.96868133544923,41.76516610331408,1
5133,28.019,-26.226,1
5134,29.0196,-24.2076,1
5136,30.9848,-29.9489,1
5137,28.9136,-23.9778,1
5139,31.425919532775882,-19.958101776085268,1
5141,113.363761,28.021422,1
5152,25.469741821289062,-10.716948041418977,1
5174,30.1058,-27.849,1
5180,109.03788,39.0927,1
5193,-79.873919,40.296819,1
5216,-57.05103,-9.187017,1
5218,-63.68627929687501,50.30425289732485,1
5220,-71.32324218750001,46.830133640447414,1
5246,116.53,42.21,1
5252,75.951,11.253,1
5257,119.75,49.14,1
5260,84.9,56.65,1
5262,39.097,-5.08,1
5297,12.51,42.017,1
5361,-3.6,40.32,1
5370,-81.450574,26.418307,1
5382,73.2959,33.5282,1
5407,31.7044,3.0678,1
5408,39.204169,-6.867104,1
5411,73.459722,30.81,1
5416,104.47,25.7,1
5419,111.97368621826173,37.097086093424636,1
5421,9.728533,4.009618,1
5425,-97.31457710266115,18.36731492828252,1
5428,-43.35649,-3.71793,1
5436,-110.29673,36.44364,1
5439,93.664722,26.97,1
5445,-104.9567,39.796,1
5457,-81.55872344970705,39.26548700299551,1
5460,-118.981,47.9566,1
5465,-51.147623062133796,-29.994749183920426,1
5480,113.234388,48.570113,1
5501,-87.72261139999999,41.82889785979396,1
5503,131.15135192871097,46.648139921801814,1
5507,116.99203491210939,45.4468846182856,1
5523,44.3,114.3,1
5529,29.33658599853516,62.85491057957829,1
5543,107.193605,13.738313,1
5548,25.81100463867188,-10.78676820511599,1
5567,29.005912542343143,62.730108209328876,1
5572,26.194045543670658,-10.569539334861863,1
5574,26.970748901367188,67.69772243741762,1
5596,-93.2739,17.756,1
5614,-68.93714904785158,-24.56023880869554,1
5630,-81.138,44.01,1
5638,-102.58929522597933,22.773050675836004,1
5675,-70.914261,41.63615,1
5686,-6.536,37.6803,1
5714,-79.354248046875,36.61111838494165,1
5717,31.7224056,-26.374626,1
5723,-76.17645263671876,43.06587799626207,1
5727,-73.91176700592042,40.848504973199525,1
5729,-0.057222,26.311667,1
5736,-70.963404,42.244507,1
